municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 16:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 16:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 16:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 16:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 17:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 17:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 17:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 17:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 17:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 17:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 18:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 18:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 18:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 18:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 18:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 18:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 19:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 19:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 19:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 19:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 19:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 19:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 20:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 20:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 20:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 20:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 20:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 20:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 21:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 21:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 21:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 21:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 21:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 21:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 22:00:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 22:10:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 22:20:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 22:30:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 22:40:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 22:50:00.0;0,00;
ARAPIRACA;270030001C;AL;ARAPIRACA;-36,561982;-9,801054;2017-02-21 23:00:00.0;0,00;
