municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 06:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 07:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 08:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 08:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 08:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 08:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 08:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 08:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 09:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 09:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 09:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 09:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 09:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 09:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 10:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 10:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 10:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 10:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 10:40:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 10:50:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 11:00:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 11:10:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 11:20:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 11:30:00.0;0,00;
GUARAREMA;351830501A;SP;Nogueira;-46,03012;-23,41782;2017-01-05 11:40:00.0;0,00;
